"Date","Publisher","Pollster","Type","Sample","Party","Mandates","Election","Mandate.Group","Results","Party.En","Attribute","Attribute.En","Origin","Ideology","Ideology.En","Ideology.Group","Ideology.Group.En","Publisher.En","Pollster.En","Error","Error.abs","week","month","year","Partyid","Pollsterid","Publisherid","Election.Date","DaysLeft","Sample.Error","Mandates.lb","Mandates.ub"
2015-03-11,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",1083,"רשימה משותפת ערבית",13,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Maariv - Weekend","Panel Politics",0,0,"3","03","2015",26,12,15,2015-03-17,6,0.0303868562731382,12,13
2015-03-11,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",1083,"הבית היהודי",12,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Maariv - Weekend","Panel Politics",4,4,"3","03","2015",4,12,15,2015-03-17,6,0.0303868562731382,11,12
2015-03-11,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",1083,"כולנו",9,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Maariv - Weekend","Panel Politics",-1,1,"3","03","2015",17,12,15,2015-03-17,6,0.0303868562731382,8,9
2015-03-11,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",1083,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Maariv - Weekend","Panel Politics",1,1,"3","03","2015",12,12,15,2015-03-17,6,0.0303868562731382,6,7
2015-03-11,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",1083,"שס",7,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Maariv - Weekend","Panel Politics",0,0,"3","03","2015",29,12,15,2015-03-17,6,0.0303868562731382,6,7
2015-03-11,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",1083,"ישראל ביתנו",5,2015,"(1,5]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Maariv - Weekend","Panel Politics",0,0,"3","03","2015",15,12,15,2015-03-17,6,0.0303868562731382,4,5
2015-03-11,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",1083,"מרצ",5,2015,"(1,5]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Maariv - Weekend","Panel Politics",0,0,"3","03","2015",19,12,15,2015-03-17,6,0.0303868562731382,4,5
2015-03-11,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",1083,"יחד",4,2015,"(1,5]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Maariv - Weekend","Panel Politics",4,4,"3","03","2015",13,12,15,2015-03-17,6,0.0303868562731382,3,4
2015-03-11,"ערוץ 1","טלסקר","מדגם",1000,"המחנה הציוני",25,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Channel 1","Teleseker",-2,2,"3","03","2015",7,4,18,2015-03-17,6,0.0316227766016838,24,25
2015-03-11,"ערוץ 1","טלסקר","מדגם",1000,"הליכוד",22,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Channel 1","Teleseker",-5,5,"3","03","2015",5,4,18,2015-03-17,6,0.0316227766016838,21,22
2015-03-11,"ערוץ 1","טלסקר","מדגם",1000,"יש עתיד",12,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Channel 1","Teleseker",0,0,"3","03","2015",14,4,18,2015-03-17,6,0.0316227766016838,11,12
2015-03-11,"ערוץ 1","טלסקר","מדגם",1000,"רשימה משותפת ערבית",12,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Channel 1","Teleseker",-1,1,"3","03","2015",26,4,18,2015-03-17,6,0.0316227766016838,11,12
2015-03-11,"ערוץ 1","טלסקר","מדגם",1000,"הבית היהודי",11,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Channel 1","Teleseker",3,3,"3","03","2015",4,4,18,2015-03-17,6,0.0316227766016838,10,11
2015-03-11,"ערוץ 1","טלסקר","מדגם",1000,"כולנו",9,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Channel 1","Teleseker",-1,1,"3","03","2015",17,4,18,2015-03-17,6,0.0316227766016838,8,9
2015-03-11,"ערוץ 1","טלסקר","מדגם",1000,"שס",8,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Channel 1","Teleseker",1,1,"3","03","2015",29,4,18,2015-03-17,6,0.0316227766016838,7,8
2015-03-11,"ערוץ 1","טלסקר","מדגם",1000,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Channel 1","Teleseker",1,1,"3","03","2015",12,4,18,2015-03-17,6,0.0316227766016838,6,7
2015-03-11,"ערוץ 1","טלסקר","מדגם",1000,"ישראל ביתנו",6,2015,"(5,10]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Channel 1","Teleseker",1,1,"3","03","2015",15,4,18,2015-03-17,6,0.0316227766016838,5,6
2015-03-11,"ערוץ 1","טלסקר","מדגם",1000,"יחד",4,2015,"(1,5]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Channel 1","Teleseker",4,4,"3","03","2015",13,4,18,2015-03-17,6,0.0316227766016838,3,4
2015-03-11,"ערוץ 1","טלסקר","מדגם",1000,"מרצ",4,2015,"(1,5]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Channel 1","Teleseker",-1,1,"3","03","2015",19,4,18,2015-03-17,6,0.0316227766016838,3,4
2015-03-11,"קול ברמה","מאגר מוחות","מדגם",1000,"המחנה הציוני",24,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Kol Barama","Magar Mochot",-3,3,"3","03","2015",7,5,23,2015-03-17,6,0.0316227766016838,23,24
2015-03-11,"קול ברמה","מאגר מוחות","מדגם",1000,"הליכוד",21,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Kol Barama","Magar Mochot",-6,6,"3","03","2015",5,5,23,2015-03-17,6,0.0316227766016838,20,21
2015-03-11,"קול ברמה","מאגר מוחות","מדגם",1000,"הבית היהודי",13,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Kol Barama","Magar Mochot",5,5,"3","03","2015",4,5,23,2015-03-17,6,0.0316227766016838,12,13
2015-03-11,"קול ברמה","מאגר מוחות","מדגם",1000,"יש עתיד",13,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Kol Barama","Magar Mochot",1,1,"3","03","2015",14,5,23,2015-03-17,6,0.0316227766016838,12,13
2015-03-11,"קול ברמה","מאגר מוחות","מדגם",1000,"רשימה משותפת ערבית",12,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Kol Barama","Magar Mochot",-1,1,"3","03","2015",26,5,23,2015-03-17,6,0.0316227766016838,11,12
2015-03-11,"קול ברמה","מאגר מוחות","מדגם",1000,"כולנו",8,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Kol Barama","Magar Mochot",-2,2,"3","03","2015",17,5,23,2015-03-17,6,0.0316227766016838,7,8
2015-03-11,"קול ברמה","מאגר מוחות","מדגם",1000,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Kol Barama","Magar Mochot",1,1,"3","03","2015",12,5,23,2015-03-17,6,0.0316227766016838,6,7
2015-03-11,"קול ברמה","מאגר מוחות","מדגם",1000,"שס",7,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Kol Barama","Magar Mochot",0,0,"3","03","2015",29,5,23,2015-03-17,6,0.0316227766016838,6,7
2015-03-11,"קול ברמה","מאגר מוחות","מדגם",1000,"ישראל ביתנו",5,2015,"(1,5]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Kol Barama","Magar Mochot",0,0,"3","03","2015",15,5,23,2015-03-17,6,0.0316227766016838,4,5
2015-03-11,"קול ברמה","מאגר מוחות","מדגם",1000,"יחד",5,2015,"(1,5]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Kol Barama","Magar Mochot",5,5,"3","03","2015",13,5,23,2015-03-17,6,0.0316227766016838,4,5
2015-03-11,"קול ברמה","מאגר מוחות","מדגם",1000,"מרצ",5,2015,"(1,5]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Kol Barama","Magar Mochot",0,0,"3","03","2015",19,5,23,2015-03-17,6,0.0316227766016838,4,5
2015-03-10,"גל""צ","שילוב Millward Brown ומדגם","מדגם",600,"המחנה הציוני",24,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Galatz","Millwood-Brown Midgam",-3,3,"2","03","2015",7,17,5,2015-03-17,7,0.0408248290463863,23,24
2015-03-10,"גל""צ","שילוב Millward Brown ומדגם","מדגם",600,"הליכוד",21,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Galatz","Millwood-Brown Midgam",-6,6,"2","03","2015",5,17,5,2015-03-17,7,0.0408248290463863,20,21
2015-03-10,"גל""צ","שילוב Millward Brown ומדגם","מדגם",600,"הבית היהודי",13,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Galatz","Millwood-Brown Midgam",5,5,"2","03","2015",4,17,5,2015-03-17,7,0.0408248290463863,12,13
2015-03-10,"גל""צ","שילוב Millward Brown ומדגם","מדגם",600,"יש עתיד",12,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Galatz","Millwood-Brown Midgam",0,0,"2","03","2015",14,17,5,2015-03-17,7,0.0408248290463863,11,12
2015-03-10,"גל""צ","שילוב Millward Brown ומדגם","מדגם",600,"רשימה משותפת ערבית",12,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Galatz","Millwood-Brown Midgam",-1,1,"2","03","2015",26,17,5,2015-03-17,7,0.0408248290463863,11,12
2015-03-10,"גל""צ","שילוב Millward Brown ומדגם","מדגם",600,"כולנו",8,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Galatz","Millwood-Brown Midgam",-2,2,"2","03","2015",17,17,5,2015-03-17,7,0.0408248290463863,7,8
2015-03-10,"גל""צ","שילוב Millward Brown ומדגם","מדגם",600,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Galatz","Millwood-Brown Midgam",1,1,"2","03","2015",12,17,5,2015-03-17,7,0.0408248290463863,6,7
2015-03-10,"גל""צ","שילוב Millward Brown ומדגם","מדגם",600,"שס",7,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Galatz","Millwood-Brown Midgam",0,0,"2","03","2015",29,17,5,2015-03-17,7,0.0408248290463863,6,7
2015-03-10,"גל""צ","שילוב Millward Brown ומדגם","מדגם",600,"ישראל ביתנו",6,2015,"(5,10]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Galatz","Millwood-Brown Midgam",1,1,"2","03","2015",15,17,5,2015-03-17,7,0.0408248290463863,5,6
2015-03-10,"גל""צ","שילוב Millward Brown ומדגם","מדגם",600,"מרצ",6,2015,"(5,10]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Galatz","Millwood-Brown Midgam",1,1,"2","03","2015",19,17,5,2015-03-17,7,0.0408248290463863,5,6
2015-03-10,"גל""צ","שילוב Millward Brown ומדגם","מדגם",600,"יחד",4,2015,"(1,5]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Galatz","Millwood-Brown Midgam",4,4,"2","03","2015",13,17,5,2015-03-17,7,0.0408248290463863,3,4
2015-03-09,"ערוץ 2","מדגם - גבע וצמח","פאנל",1003,"המחנה הציוני",25,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Channel 2","Midgam - Geva Tsemach",-2,2,"1","03","2015",7,6,20,2015-03-17,8,0.0315754488975336,24,25
2015-03-09,"ערוץ 2","מדגם - גבע וצמח","פאנל",1003,"הליכוד",21,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Channel 2","Midgam - Geva Tsemach",-6,6,"1","03","2015",5,6,20,2015-03-17,8,0.0315754488975336,20,21
2015-03-09,"ערוץ 2","מדגם - גבע וצמח","פאנל",1003,"הבית היהודי",13,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Channel 2","Midgam - Geva Tsemach",5,5,"1","03","2015",4,6,20,2015-03-17,8,0.0315754488975336,12,13
2015-03-09,"ערוץ 2","מדגם - גבע וצמח","פאנל",1003,"רשימה משותפת ערבית",13,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Channel 2","Midgam - Geva Tsemach",0,0,"1","03","2015",26,6,20,2015-03-17,8,0.0315754488975336,12,13
2015-03-09,"ערוץ 2","מדגם - גבע וצמח","פאנל",1003,"יש עתיד",12,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Channel 2","Midgam - Geva Tsemach",0,0,"1","03","2015",14,6,20,2015-03-17,8,0.0315754488975336,11,12
2015-03-09,"ערוץ 2","מדגם - גבע וצמח","פאנל",1003,"כולנו",8,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Channel 2","Midgam - Geva Tsemach",-2,2,"1","03","2015",17,6,20,2015-03-17,8,0.0315754488975336,7,8
2015-03-09,"ערוץ 2","מדגם - גבע וצמח","פאנל",1003,"שס",7,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Channel 2","Midgam - Geva Tsemach",0,0,"1","03","2015",29,6,20,2015-03-17,8,0.0315754488975336,6,7
2015-03-09,"ערוץ 2","מדגם - גבע וצמח","פאנל",1003,"ישראל ביתנו",6,2015,"(5,10]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Channel 2","Midgam - Geva Tsemach",1,1,"1","03","2015",15,6,20,2015-03-17,8,0.0315754488975336,5,6
2015-03-09,"ערוץ 2","מדגם - גבע וצמח","פאנל",1003,"יהדות התורה",6,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Channel 2","Midgam - Geva Tsemach",0,0,"1","03","2015",12,6,20,2015-03-17,8,0.0315754488975336,5,6
2015-03-09,"ערוץ 2","מדגם - גבע וצמח","פאנל",1003,"מרצ",5,2015,"(1,5]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Channel 2","Midgam - Geva Tsemach",0,0,"1","03","2015",19,6,20,2015-03-17,8,0.0315754488975336,4,5
2015-03-09,"ערוץ 2","מדגם - גבע וצמח","פאנל",1003,"יחד",4,2015,"(1,5]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Channel 2","Midgam - Geva Tsemach",4,4,"1","03","2015",13,6,20,2015-03-17,8,0.0315754488975336,3,4
2015-03-09,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",1027,"המחנה הציוני",24,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Knesset Channel","Panel Politics",-3,3,"1","03","2015",7,12,22,2015-03-17,8,0.0312043239707148,23,24
2015-03-09,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",1027,"הליכוד",21,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Knesset Channel","Panel Politics",-6,6,"1","03","2015",5,12,22,2015-03-17,8,0.0312043239707148,20,21
2015-03-09,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",1027,"יש עתיד",14,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Knesset Channel","Panel Politics",2,2,"1","03","2015",14,12,22,2015-03-17,8,0.0312043239707148,13,14
2015-03-09,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",1027,"רשימה משותפת ערבית",13,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Knesset Channel","Panel Politics",0,0,"1","03","2015",26,12,22,2015-03-17,8,0.0312043239707148,12,13
2015-03-09,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",1027,"הבית היהודי",12,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Knesset Channel","Panel Politics",4,4,"1","03","2015",4,12,22,2015-03-17,8,0.0312043239707148,11,12
2015-03-09,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",1027,"כולנו",9,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Knesset Channel","Panel Politics",-1,1,"1","03","2015",17,12,22,2015-03-17,8,0.0312043239707148,8,9
2015-03-09,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",1027,"שס",7,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Knesset Channel","Panel Politics",0,0,"1","03","2015",29,12,22,2015-03-17,8,0.0312043239707148,6,7
2015-03-09,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",1027,"יהדות התורה",6,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Knesset Channel","Panel Politics",0,0,"1","03","2015",12,12,22,2015-03-17,8,0.0312043239707148,5,6
2015-03-09,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",1027,"ישראל ביתנו",5,2015,"(1,5]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Knesset Channel","Panel Politics",0,0,"1","03","2015",15,12,22,2015-03-17,8,0.0312043239707148,4,5
2015-03-09,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",1027,"מרצ",5,2015,"(1,5]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Knesset Channel","Panel Politics",0,0,"1","03","2015",19,12,22,2015-03-17,8,0.0312043239707148,4,5
2015-03-09,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",1027,"יחד",4,2015,"(1,5]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Knesset Channel","Panel Politics",4,4,"1","03","2015",13,12,22,2015-03-17,8,0.0312043239707148,3,4
2015-03-08,"I24","גיאוקרטוגרפיה","מדגם",500,"הליכוד",26,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","I24","Geocartography",-1,1,"0","03","2015",5,2,1,2015-03-17,9,0.0447213595499958,24,27
2015-03-08,"I24","גיאוקרטוגרפיה","מדגם",500,"המחנה הציוני",21,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","I24","Geocartography",-6,6,"0","03","2015",7,2,1,2015-03-17,9,0.0447213595499958,20,21
